input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,chosen_veridion_id,chosen_company_name,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,website_domain,website_url,primary_phone,employee_count,revenue,main_industry,main_business_category,created_at,last_updated_at,chosen_score,score_margin,name_sim,country_match,city_match,postcode_match,street_match,number_match,susp_tld,tld,country_mismatch,low_conf,needs_review,review_reasons
289,KERRY FREIGHT PAKISTAN (PRIVATE) LIMITED,PK,Pakistan,,,,,,da7ed6a5-fb93-11ee-aa89-23a399016fc1,Kerry Freight Pakistan PVT LTD.,PK,Pakistan,Sindh,Karachi,74400,,C105,,,923099059117.0,,,Freight Transport,Trucking and Logistics,2024-04-16T01:51:08.463Z,2025-04-17T23:07:31.658Z,0.7107142857142859,0.06716589861751165,0.9285714285714286,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
29,"AMAZON WEB SERVICES, INC.",US,United States,Washington,Seattle,98109,Terry Avenue North,410,c89d4e1b-bfde-11ec-92f4-876998402e2b,Amazon Web Services | API Gateway,US,United States,Washington,Seattle,,,,,,,2.0,701700.0,Software & IT Services,Tech Companies,2022-04-19T12:41:41.000Z,2024-11-30T05:43:04.947Z,0.7180000000000001,0.017999999999999905,0.76,1.0,1.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
290,Kerry Logistics Network Limited,HK,Hong Kong,Hong Kong,Kwai Chung,,Wing Kei Road,55,d06cf44c-93e4-11eb-a33a-a3dfba582839,Kerry Logistics,HK,Hong Kong,Hong Kong,Hong Kong Island,,,,kerrylogistics.com,https://kerrylogistics.com/,85523901245.0,42000.0,6834542080.0,Freight Transport,Trucking and Logistics,2019-11-24T00:49:37.000Z,2025-04-04T11:44:14.609Z,0.6342105263157896,0.10246449456975781,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
291,KINLY HOLDING AS,NO,Norway,Rogaland,Stavanger,4033,Kanalsletta,3,ea275f75-2672-11ee-aaf2-7fedf3310a03,Kinly AS avd Trondheim,NO,Norway,Trøndelag,Trondheim,7037,Sluppenvegen,19,,,4751205000.0,,,Telecommunication Services,Telecommunications,2023-07-19T20:28:20.573Z,2025-03-31T11:25:28.469Z,0.47500000000000003,0.16944444444444445,0.5,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
292,KINNARPS A/S,DK,Denmark,Capital Region Of Denmark,Brøndby,2605,Roskildevej,522,b0eab351-93e4-11eb-be5a-4f810ab55f2e,Kinnarps,DK,Denmark,Capital Region Of Denmark,Brøndbyvester,2605,Roskildevej,522,kinnarps.dk,https://www.kinnarps.dk/,4529690016.0,150.0,46535336.0,Furniture,Office Furniture,2019-12-04T08:31:02.000Z,2025-04-06T11:27:54.000Z,0.7760000000000002,0.3360000000000002,0.8,1.0,0.0,1.0,0.8,1.0,False,dk,False,False,False,
293,KLM-ROYAL DUTCH AIRLINES Filial av utenlandsk foretak.,NO,Norway,Oslo,Oslo,0255,Henrik Ibsens Gate,20,db8d8f95-f669-11ed-a149-9b392686bc00,Foretak. KLM-Royal Dutch Airlines filial Av utenlandsk,NO,Norway,Oslo,Oslo,0161,Haakon VII's Gate,9,,,4724132300.0,,,Passenger Transport Services,Airline Companies,2023-05-19T17:21:51.932Z,2025-04-17T10:59:53.794Z,0.85,0.30714285714285705,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
294,KM TELECOM DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Fredericia Municipality,7000,Navervej,12,483419e2-93e5-11eb-8474-3bbe2d07207d,KM TELECOM,DK,Denmark,Region Of Southern Denmark,Fredericia Municipality,7000,Navervej,12,km-telecom.com,https://km-telecom.com/,4563404060.0,150.0,57397932.0,Telecommunication Services,Telecommunications,2019-11-24T10:55:41.000Z,2025-03-26T07:19:13.115Z,0.77975,0.1308467741935483,0.625,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
295,KMD Venture A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupparken,40,04664e62-f73e-11ed-828d-457da4dc0427,Venture Group A/S.,DK,Denmark,North Denmark Region,Aalborg,9310,Stubmarken,12,,,4572510500.0,,,,,2023-05-20T18:39:30.122Z,2025-03-28T21:56:49.210Z,0.578125,0.1127403846153846,0.6875,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
296,KODA,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Lautrupsgade,9,34512921-cd98-11ec-8506-afdec304713d,AUTOR,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Lautrupsgade,9,autor.dk,https://www.autor.dk/,4533120109.0,75.0,11562935.0,Art & Music Publishers,Art & Music Publishers,2022-05-04T04:35:30.000Z,2025-04-02T19:58:14.068Z,0.5582222222222223,0.040740740740740744,0.2222222222222222,1.0,1.0,1.0,0.8,1.0,False,dk,False,True,True,low_confidence
297,KOLEGRUPPEN OST ApS,DK,Denmark,Capital Region Of Denmark,Ishøj Municipality,2635,Broenge,2,48005fb1-93e5-11eb-8474-3bbe2d07207d,Kølegruppen Øst ApS.,DK,Denmark,Central Denmark Region,Silkeborg,8600,Bohrsvej,7,koelegruppen.dk,https://koelegruppen.dk/,4586818292.0,75.0,15878717.0,Finishing Contractors,Heating & Air Conditioning,2020-02-25T12:21:06.000Z,2025-04-09T14:04:14.264Z,0.7054054054054055,0.18154826254826273,0.918918918918919,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
298,KOMMANDITAKTIESELSKABET FREDERIKSSUND SHOPPINGCENTER,DK,Denmark,North Denmark Region,Aalborg,9000,Vestre Havnepromenade,7,0367192e-2d03-11ef-952e-0de48eef49d7,Frederikssund St.,DK,Denmark,Capital Region Of Denmark,Frederikssund,3600,Jernbanegade,,,,,,,Passenger Transport Services,"Buses, Shuttles & Local Transit",2024-06-14T01:08:34.851Z,2025-01-08T00:01:11.565Z,0.45882352941176474,0.009490196078431379,0.47058823529411764,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
299,KORN FERRY (UK) LIMITED,GB,United Kingdom,England,London,SW1Y 6QB,Ryder Street,"Ryder Court, 14",2a5d0b59-1b05-11ec-8de4-3bb83042adac,Korn Ferry,GB,United Kingdom,England,London,SW1Y 6QB,Ryder Street,"Ryder Court, 14",,,442070249000.0,,,Business Consulting,Business Consulting,2022-04-19T06:49:12.000Z,2025-02-20T18:25:26.430Z,0.9142608695652176,0.2360000000000001,0.8695652173913043,1.0,1.0,1.0,0.8,1.0,False,,False,False,False,
3,3 STEP IT AS,NO,Norway,Oslo,Oslo,0167,Wergelandsveien,7,08f48bc2-72c9-11ec-96d1-1d653dff9d1b,NIFU,NO,Norway,Oslo,Oslo,0167,Wergelandsveien,7,iscy.no,https://iscy.no/,4722595101.0,8.0,1785892.0,Research & Development Services,Research Institutes,2022-01-08T19:57:26.000Z,2024-11-04T18:08:47.000Z,0.5206153846153846,0.002968325791855131,0.15384615384615385,1.0,1.0,1.0,0.8,1.0,False,no,False,True,True,low_confidence
30,AMAZON WEB SERVICES EMEA SARL,LU,Luxembourg,,,,,,4706bd71-93e5-11eb-aa66-9b8d95e2171b,Amazon Web Services EMEA,,,,,,,,logitech-events.com,https://logitech-events.com/,,,,Education,Colleges & Universities,2020-11-02T21:10:08.000Z,2022-05-14T10:02:04.000Z,0.5981132075471699,0.3334073251942287,0.9056603773584906,0.0,1.0,0.0,0.0,0.0,False,com,True,False,True,country_mismatch
300,Kpmg AS Hovedkontor,NO,Norway,Oslo,Oslo,0369,,,356e41bd-fb9e-11ee-ba90-53dd1ce05e6d,KPMG - Hamar,NO,Norway,Troms Og Finnmark,Alta,9510,Sentrumsparken,4,,,4745404063.0,,,Accountants & Tax Services,Accounting & Bookkeeping Services,2021-10-01T20:23:08.000Z,2025-04-20T03:47:43.973Z,0.49615384615384617,0.021153846153846134,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
301,KROLL ASSOCIATES U.K. LIMITED,GB,United Kingdom,England,London,SE1 9SG,London Bridge Street,"The Shard, 32",52c95451-18ff-11f0-b726-e3ae0b5c2c98,Kroll,GB,United Kingdom,England,London,SE1 9SG,London Bridge Street,"The News Building, 3",krollescrow.com,https://krollescrow.com/en/services/agency-and-trustee-services/escrow-agent.html,12125230590.0,,,Investment Firms & Consultants,Investment Consultants & Financial Advisors,2025-03-11T08:29:53.000Z,2025-03-21T22:18:38.000Z,0.6260000000000001,0.11171428571428588,0.4,1.0,1.0,1.0,0.8,0.0,False,com,False,False,False,
302,Kromann Reumert,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Sundkrogsgade,5,76c8a6a0-93e4-11eb-b89f-536884b3e7dd,Kromann Reumert,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Sundkrogsgade,5,kromannreumert.com,https://kromannreumert.com/,442079203030.0,620.0,104010784.0,Lawyers,General Practice Attorneys,2019-11-24T02:37:24.000Z,2025-04-09T01:39:42.000Z,0.9860000000000001,0.362923076923077,1.0,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
303,LOXYSOFT AS,NO,Norway,Oslo,Oslo,0694,Olaf Helsets Vei,6,179b9c40-93e5-11eb-97db-273ba5953680,Bording Cognito AS,NO,Norway,Oslo,Oslo,0694,Olaf Helsets Vei,6,cognito.no,https://cognito.no/,4722627005.0,17.0,5513354.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2020-05-15T08:34:39.000Z,2025-01-18T13:30:55.000Z,0.5794782608695652,0.014066496163682829,0.2608695652173913,1.0,1.0,1.0,0.8,1.0,False,no,False,True,True,low_confidence
304,LEASE PLAN FINANS A/S,DK,Denmark,Capital Region Of Denmark,Brøndby,2605,Midtager,20,a4c44a2b-f8e9-11ee-b9a5-7545a28ca44b,Lease Logic Aps.,DK,Denmark,Capital Region Of Denmark,Rødovre Municipality,2610,Junovej,4,,,,,,,,2024-04-12T16:27:15.939Z,2025-03-26T04:45:25.631Z,0.5361111111111112,0.06111111111111117,0.6111111111111112,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
305,LeasePlan Sverige AB,SE,Sweden,Stockholm County,Solna,,,,fb1700e9-1b5d-11ec-9e2d-97948a03f19d,Leaseplan,SE,Sweden,Stockholm County,Solna,169 67,,,leaseplan.se,https://www.leaseplan.se/,4684702600.0,1.0,9000000.0,,,2022-02-20T11:40:03.000Z,2024-11-29T23:25:29.235Z,0.6807692307692308,0.3,0.6923076923076923,1.0,1.0,0.0,0.0,0.0,False,se,False,False,False,
306,LEOCH BATTERY PTE. LTD.,SG,Singapore,Central,Singapore,169608,Hospital Crescent,1,9b2222a0-9c13-11ec-a427-3716f54dd1e5,LEOCH Battery,SG,Singapore,Central,Singapore,638118,Tech Park Crescent,1,leoch.sg,http://leoch.sg/,6568636078.0,55.0,20758510.0,Other Nondurable Products,Batteries,2021-12-09T03:55:28.000Z,2025-04-19T01:28:12.406Z,0.88,0.32999999999999996,1.0,1.0,1.0,0.0,0.0,1.0,False,sg,False,False,False,
307,LINKEDIN IRELAND UNLIMITED COMPANY,IE,Ireland,Leinster,Dublin 2,D02 F540,Sir John Rogerson's Quay,70,87a7dad6-cd82-11ec-b775-d339108ca9d0,LinkedIn Ireland Unlimited Company,CZ,Czechia,Southeast,Brno,617 00,Hněvkovského,712/62d,schmuckhilft.info,https://schmuckhilft.info/,420220770770.0,30.0,3201810.0,Consumer Electronics & Appliances,Appliance Stores,2022-05-06T21:21:44.000Z,2024-04-30T08:49:01.000Z,0.55,0.28170731707317076,1.0,0.0,0.0,0.0,0.0,0.0,True,info,True,False,True,"country_mismatch,suspicious_tld"
308,LINKEDIN SINGAPORE PTE. LTD.,SG,Singapore,Central,Singapore,189767,Beach Road,38,66e03d76-665d-11ee-817f-01351e557207,LinkedinSingapore,SG,Singapore,Central,Singapore,178957,,,,,,,,,,2023-10-09T04:35:11.744Z,2024-11-26T10:46:24.663Z,0.8342857142857144,0.06285714285714294,0.9714285714285714,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
309,L.M. Ericsson Bangladesh Ltd.,BD,Bangladesh,,,,,,8fc467df-1b06-11ec-a68d-499e0c2c3a34,LM Ericsson Bangladesh Ltd.,BD,Bangladesh,Chattogram Division,Chattogram,4000,Badamtali Circle,,,,,,,,,2021-12-08T21:03:55.000Z,2025-02-25T23:47:05.397Z,0.7377777777777779,0.28189542483660135,0.9777777777777777,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
31,"AMAZON WEB SERVICES EMEA SARL, NORWEGIAN BRANCH",NO,Norway,Oslo,Oslo,0161,,,32ed00ff-ab12-11ef-be34-ede950a69392,Amazon E Store,NO,Norway,Oslo,Oslo,0184,Storgata,,amazonestore.pk,https://amazonestore.pk/,,,,Consumer Electronics & Appliances,Electronics Stores,2024-11-25T08:36:38.000Z,2024-11-30T10:27:42.000Z,0.5383333333333333,0.06547619047619047,0.43333333333333335,1.0,1.0,0.0,0.0,0.0,False,pk,False,False,False,
310,SCANOPTIK A/S,DK,Denmark,North Denmark Region,Aalborg,9210,Indkildevej,2A,5e5c806a-15d2-11ee-91ed-73baf7a27807,Scan. Tek. Optik ApS.,DK,Denmark,Region Zealand,Roskilde,4000,Strandgade,2,,,4546371710.0,,,,,2023-06-28T16:36:29.399Z,2025-03-31T11:37:35.984Z,0.6258064516129033,0.08980645161290324,0.7741935483870968,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
311,LOYALTY AS,NO,Norway,Oslo,Oslo,0473,,,3700913b-93e5-11eb-a746-fdabd18be9c6,Loyalty,NO,Norway,Oslo,Oslo,0872,Maridalsveien,323D,loyalty.no,https://www.loyalty.no/,4741846306.0,180.0,17581424.0,Marketing & Advertising Agencies,Call Centers,2020-02-25T13:22:28.000Z,2025-01-19T13:17:14.000Z,0.85,0.42222222222222217,1.0,1.0,1.0,0.0,0.0,0.0,False,no,False,False,False,
312,MAKIO ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1127,Hauser Plads,32,b43ac8b9-93e4-11eb-a746-fdabd18be9c6,MAKIO,DK,Denmark,Capital Region Of Denmark,Copenhagen Municipality,1127,Hauser Plads,32 4,makio.dk,https://makio.dk/,4588744912.0,75.0,6598815.0,HR Services,Employment Agencies & HR Consulting,2020-05-03T14:04:13.000Z,2025-01-19T13:06:58.000Z,0.7488571428571431,0.3638571428571431,0.7142857142857143,1.0,0.5,1.0,0.8,0.0,False,dk,False,False,False,
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,d5937753-93e4-11eb-9937-4fab995bf8ff,Manpowergroup,SE,Sweden,Stockholm County,Solna,169 79,Evenemangsgatan,21 5,manpowergroup.se,https://www.manpowergroup.se/,46703774543.0,19.0,768273.0,HR Services,Employment Agencies & HR Consulting,2019-11-24T01:06:39.000Z,2025-01-19T13:07:53.000Z,0.6973793103448277,0.030712643678161067,0.6206896551724138,1.0,1.0,0.0,0.8,0.0,False,se,False,True,True,low_confidence
314,MANPOWER AS,NO,Norway,Oslo,Oslo,0187,Lakkegata,53,753387b2-93e4-11eb-aa66-9b8d95e2171b,MANPOWER,NO,Norway,Oslo,Oslo,0187,Lakkegata,53,manpower.no,https://www.manpower.no/nb,4722018000.0,4000.0,487000.0,HR Services,Employment Agencies & HR Consulting,2019-11-24T01:03:39.000Z,2025-01-18T18:08:09.000Z,0.9860000000000001,0.45434782608695656,1.0,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
315,Mapspeople A/S,DK,Denmark,North Denmark Region,Nørresundby,9400,Stigsborgvej,60,9e655640-93e4-11eb-a736-0f5b20ecb2f1,MapsPeople,DK,Denmark,North Denmark Region,Nørresundby,9400,Stigsborgvej,60,mapspeople.com,https://www.mapspeople.com/,4553577100.0,130.0,6800000.0,Software & IT Services,Tech Companies,2019-11-24T00:00:56.000Z,2025-01-18T16:33:28.000Z,0.8943333333333335,0.2683333333333334,0.8333333333333334,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
316,MARKEDSSJEFENE AS,NO,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,13,49eaca92-93e5-11eb-a33a-a3dfba582839,Markedssjefene,NO,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,13,markedssjefene.no,https://www.markedssjefene.no/,4724022221.0,38.0,12960193.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2020-02-25T13:41:02.000Z,2025-04-18T02:37:47.057Z,0.9860000000000001,0.41823529411764704,1.0,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
317,JLT Denmark A/S,DK,Denmark,Capital Region Of Denmark,Lyngby-Taarbæk Municipality,2830,Teknikerbyen,,002ff970-93e5-11eb-8ad6-7326edce8d21,Colas Danmark,DK,Denmark,Central Denmark Region,Horsens,8700,Kometvej,16,colas.dk,http://colas.dk/,4545989898.0,228.0,210093952.0,Concrete & Stone,Asphalt & Paving Products,2019-11-24T10:59:50.000Z,2025-04-03T08:14:10.597Z,0.5142857142857142,0.1105820105820105,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
318,MARSH & MCLENNAN AGENCIES AS,NO,Norway,Oslo,Oslo,0275,,,9ebf87d2-0b0f-11ec-919d-09f69a4e0983,Gulbrandsen Agencies,NO,Norway,Oslo,Oslo,0461,Maridalsveien,87,gulbrandsen-agencies.no,https://gulbrandsen-agencies.no/,4723001770.0,15.0,13430305.0,Clothing,Clothing Stores,2021-09-01T08:51:14.000Z,2025-04-21T01:43:28.674Z,0.6510638297872341,0.07733501622791195,0.6382978723404256,1.0,1.0,0.0,0.0,0.0,False,no,False,False,False,
319,Maven Wireless Sweden AB,SE,Sweden,Stockholm County,Stockholms Kommun,164 40,Torshamnsgatan,39,86550f01-93e4-11eb-97db-273ba5953680,Maven Wireless,SE,Sweden,Stockholm County,Stockholms Kommun,164 40,Torshamnsgatan,39b,mavenwireless.com,https://mavenwireless.com/,4687604300.0,51.0,1600000.0,Telecommunication Services,Telecommunications,2019-11-24T02:10:50.000Z,2025-04-03T05:43:47.892Z,0.8460000000000002,0.31266666666666676,0.8,1.0,1.0,1.0,0.8,0.0,False,com,False,False,False,
32,AMDOCS DEVELOPMENT LIMITED,CY,Cyprus,Limassol District,Limassol,3085,,,bad43cb0-93e4-11eb-91fb-73d498260b10,Amdocs,US,United States,Missouri,Chesterfield,63017,Timberlake Manor Parkway,1390,amdocs.com,https://www.amdocs.com/,13142127000.0,29058.0,5000000000.0,Software & IT Services,Software Development Services,2019-11-24T01:49:03.000Z,2025-04-16T22:40:20.000Z,0.275,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
320,MAVENIR SYSTEMS AB,SE,Sweden,Stockholm County,Solna,169 41,Garvis Carlssons Gata,1 41,8a8769f3-f8b6-11ed-9214-3d96876bd85b,Mavenir Systems AB.,SE,Sweden,Stockholm County,Stockholm,111 29,Fredsgatan,10,,,,,,Hospitals & Clinics,Clinics - Surgeons & Physicians,2023-05-22T15:36:00.338Z,2025-04-03T02:08:47.665Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
321,MAVENIR SYSTEMS LIMITED,GB,United Kingdom,England,Reading,RG2 6DH,Reading International Business Park,,778051d9-057a-11ec-b41b-d7058b59cf68,Mavenir Systems Inc.,GB,United Kingdom,England,Henley-on-Thames,RG9 1AY,Station Road,,postsell.trade,https://postsell.trade/,917127182008.0,,,Marketing & Advertising Agencies,Call Centers,2021-08-23T00:14:13.000Z,2024-05-14T22:42:15.000Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,trade,False,False,False,
322,MAVENIR SYSTEMS UK LIMITED,GB,United Kingdom,England,Reading,RG2 6DH,Reading International Business Park,,778051d9-057a-11ec-b41b-d7058b59cf68,Mavenir Systems Inc.,GB,United Kingdom,England,Henley-on-Thames,RG9 1AY,Station Road,,postsell.trade,https://postsell.trade/,917127182008.0,,,Marketing & Advertising Agencies,Call Centers,2021-08-23T00:14:13.000Z,2024-05-14T22:42:15.000Z,0.7,0.12187499999999996,0.9090909090909091,1.0,0.0,0.0,0.0,0.0,False,trade,False,False,False,
323,Measat Satellite Systems Sdn. Bhd.,MY,Malaysia,Selangor,Sepang,63000,,,8d59b57e-158e-11ee-8e47-1914f721b470,Measat Broadcast Systems Sdn Bhd.,MY,Malaysia,Perak,Ipoh,30450,Persiaran Greentown 5,9,,,6052553163.0,,,Telecommunication Services,Telecommunications,2023-06-28T08:31:12.627Z,2025-04-16T23:32:34.674Z,0.6296875000000001,0.2032169117647059,0.78125,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
324,Media Times Limited,PK,Pakistan,Punjab,Lahore District,,,,37de0385-e6d6-11ed-8bb1-3d6aecbca671,Media Times Ltd.,PK,Pakistan,Punjab,Lahore,54000,Hali Road,41,,,,,,Telecommunication Services,Telecommunications,2023-04-29T21:36:16.395Z,2025-04-04T20:04:05.988Z,0.8,0.18095238095238098,1.0,1.0,0.5,0.0,0.0,0.0,False,,False,False,False,
325,MEISEL EIENDOM AS,NO,Norway,Viken,Lier,3414,Husebysletta,39,390b073a-93e5-11eb-97db-273ba5953680,Lier Planteland,NO,Norway,Viken,Lier,3414,Husebysletta,18,lierplanteland.no,https://lierplanteland.no/,4790223165.0,25.0,10251673.0,"Grains, Horticulture & Other Farms",Plant Nurseries & Stores,2019-12-04T13:53:47.000Z,2025-03-27T01:00:52.428Z,0.5956551724137932,0.06565517241379315,0.3448275862068966,1.0,1.0,1.0,0.8,0.0,False,no,False,False,False,
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,02ad93d6-02f0-11ed-a2a1-6d51de18d1ca,Meta Platforms,RU,Russia,,,,,,shopgirls.ru,https://shopgirls.ru/,79193210854.0,,,Clothing,Clothing Stores,2022-07-06T19:48:08.000Z,2024-07-22T23:24:48.000Z,0.5277777777777778,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,False,ru,True,True,True,"low_confidence,country_mismatch"
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,146bd77c-4d69-11ed-b869-0b9c3de59569,Microsoft Ireland Operations,IE,Ireland,Leinster,Dublin,D04 R674,Barrow Street,,nowubuy.shop,https://nowubuy.shop/,,,,"Watches, Jewelry & Accessories",Watches & Jewelry Stores,2022-10-16T14:11:48.000Z,2023-05-25T23:36:13.000Z,0.85,0.1640350877192982,1.0,1.0,1.0,0.0,0.0,0.0,True,shop,False,False,True,suspicious_tld
328,MICROSOFT NORGE AS,NO,Norway,Oslo,Oslo,0194,Dronning Eufemias Gate,71,4c721116-1afb-11ec-8511-032f81df2a60,Microsoft Norway,NO,Norway,Oslo,Oslo,0194,Dronning Eufemias Gate,71,microsoft.no,http://www.microsoft.no/?opi=79508299&sa=U&ved=0ahUKEwij7OnH_6OMAxVSR2wGHUtXKMIQ61gIFCgQ&usg=AOvVaw28aI1DCJkLpz6OLarH1_XD,4723500500.0,,,Software & IT Services,Tech Companies,2022-04-12T15:24:53.000Z,2025-04-03T22:13:23.590Z,0.8972903225806453,0.3091950844854072,0.8387096774193549,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
329,MICROSOFT REGIONAL SALES PTE. LTD.,SG,Singapore,Central,Singapore,048624,Raffles Place,80,bbfc7c57-a379-11ed-8bd9-e537e5b659ad,Microsoft Regional Sales Corporation,SG,Singapore,Southwest,,119968,Alexandra Road,438B,,,6563709000.0,,,,,2023-02-03T04:17:30.245Z,2025-03-17T13:05:16.937Z,0.75,0.09186046511627899,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
33,"American Express Europe Denmark, filial af American Express Europe S.A., Spanien",DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,,,0078e966-93e5-11eb-b997-8dd98d09cf25,American Steakhouse,DK,Denmark,,,,,,butcher.dk,https://butcher.dk/,,15.0,752435.0,Restaurants,Steakhouse Restaurants,2019-11-24T01:31:37.000Z,2023-07-05T13:05:25.000Z,0.3260416666666667,0.11262703252032519,0.22916666666666666,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
330,ABC KANTINEAUTOMATER ApS,DK,Denmark,Capital Region Of Denmark,Høje-Taastrup Municipality,2630,,,2c53d1f1-6cf9-11ec-a598-5f2181f71be8,ABC Spilleautomater,DK,Denmark,Capital Region Of Denmark,Frederiksberg,2000,Vagtelvej,65,abcspilleautomater.dk,https://abcspilleautomater.dk/,4540206664.0,,,Casino & Betting,Casino & Betting,2022-01-02T21:35:35.000Z,2025-04-09T16:33:56.156Z,0.5837209302325581,0.10872093023255808,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,008645a7-332c-11ec-ba1b-799c0ee08065,SJ Gruppen,DK,Denmark,Region Of Southern Denmark,Faaborg,5600,Mørkebjergvej,1,sj-container.dk,https://www.sj-container.dk/,4563614050.0,75.0,19908272.0,Industrial Goods,Metal Storage Tanks,2021-10-03T04:57:51.000Z,2025-04-19T03:58:04.587Z,0.5666666666666667,0.025904761904761875,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,740de470-cf7a-11ec-8f8e-bde829059b5f,Mixpane,US,United States,California,San Francisco,94111,,,cosmic-star.net,http://cosmic-star.net/,,,,Software & IT Services,Software Development Services,2021-09-09T23:12:24.000Z,2025-02-22T09:45:52.000Z,0.8633333333333334,0.01333333333333342,0.9333333333333333,1.0,1.0,1.0,0.0,0.0,False,net,False,True,True,low_confidence
333,MNEMONIC AS,NO,Norway,Oslo,Oslo,0255,Henrik Ibsens Gate,100,b86d48c0-b500-11ec-92c5-7f4ee7009bc8,mnemonic AS.,NO,Norway,Oslo,Oslo,0255,Henrik Ibsens Gate,100,mnemonic.io,https://www.mnemonic.io/,4723204700.0,420.0,50000000.0,Software & IT Services,Tech Companies,2022-04-12T21:39:44.000Z,2024-11-30T07:40:55.000Z,0.9860000000000001,0.13600000000000012,1.0,1.0,1.0,1.0,0.8,1.0,False,io,False,False,False,
